refebibl-id,type-code,type-name,title,author,journal-name,pubi-year,volume,isseue,serno,page,pubilisher,doi,arti-id,degree,university,department,artiId,url,citation-day,site-name,registration-day,conference-name,modern_liter,unified_title
REF061598233,1,학술지(정기간행물),잡지 『문예』의 성격과 위상 - 등단제도를 중심으로,이봉범,상허학보,2006,17,,,235-272,상허학회,,ART001013629,,,,ART002839966,,,,,,기존,잡지 『문예』의 성격과 위상 - 등단제도를 중심으로
REF061598234,1,학술지(정기간행물),"해방10년, 보수주의문학의 역사와 논리",이봉범,한국근대문학연구,2010,,22,,7-57,한국근대문학회,http://dx.doi.org/10.19050/korlit.2010..22.001,ART001492613,,,,ART002839966,,,,,,기존,"해방10년, 보수주의문학의 역사와 논리"
REF061598235,3,단행본,한국문학의 사회학,이선영,,1993,,,,-,태학사,,,,,,ART002839966,,,,,,기존,한국문학의 사회학
REF061598236,1,학술지(정기간행물),"‘정치적 난민’의 공간 감각, 월남작가와 월경의 체험",정주아,한국근대문학연구,2015,,31,,39-63,한국근대문학회,http://dx.doi.org/10.19050/korlit.2015..31.002,ART001986211,,,,ART002839966,,,,,,기존,"‘정치적 난민’의 공간 감각, 월남작가와 월경의 체험"
REF061598237,5,학위논문,1950년대 문학장의 재형성과 『현대문학』지 연구,조은정,,2009,,,,,,,,석사,성균관대학교 대학원,현대문학(국어국문학),ART002839966,,,,,,기존,1950년대 문학장의 재형성과 『현대문학』지 연구
REF064365953,1,학술지(정기간행물),밤의 日記,양귀자,문학사상,1985,,,,-,,,,,,,ART002905339,,,,,,기존,밤의 日記
REF064365954,1,학술지(정기간행물),천마총 가는 길,양귀자,현대문학,1988,,,,-,,,,,,,ART002905339,,,,,,기존,천마총 가는 길
REF064365955,3,단행본,나는 소망한다 내게 금지된 것을,양귀자,,1992,,,,-,살림,,,,,,ART002905339,,,,,,기존,나는 소망한다 내게 금지된 것을
REF064365956,3,단행본,슬픔도 힘이 된다,양귀자,,1993,,,,-,문학과지성사,,,,,,ART002905339,,,,,,기존,슬픔도 힘이 된다
REF064365957,3,단행본,희망,양귀자,,1990,,,,-,살림,,,,,,ART002905339,,,,,,기존,희망
REF064365964,1,학술지(정기간행물),‘가사 노동’ 의제화 과정 속 서사의 의의,김민지,민족문학사연구,2022,,78,,11-45,민족문학사연구소,,ART002839008,,,,ART002905339,,,,,,기존,‘가사 노동’ 의제화 과정 속 서사의 의의
REF064365965,1,학술지(정기간행물),양귀자의 『나는 소망한다 내게 금지된 것을』에 이르는 길,김양선,여성과 사회,1993,4,,,-,한국여성연구소,,,,,,ART002905339,,,,,,기존,양귀자의 ≪나는 소망한다 내게 금지된 것을≫에 이르는 길
REF064365966,1,학술지(정기간행물),한국 여성학 제도화의 궤적과 과제,김영선,현상과 인식,2010,34,3,,323-350,한국인문사회과학회,,ART001484045,,,,ART002905339,,,,,,기존,한국 여성학 제도화의 궤적과 과제
REF064365967,1,학술지(정기간행물),예술과 폭력 사이에서 꽃피는 남근의 명상,유숙렬,IF,1997,,여름,,-,,,,,,,ART002905339,,,,,,기존,예술과 폭력 사이에서 꽃피는 남근의 명상
REF064365968,1,학술지(정기간행물),"여성문제의 인식과 소설적 형상화-안재성, 공지영, 이경자, 양귀자의 최근 소설들",이경덕,실천문학,1993,,여름,,-,,,,,,,ART002905339,,,,,,기존,"여성문제의 인식과 소설적 형상화-안재성, 공지영, 이경자, 양귀자의 최근소설들"
REF064365969,1,학술지(정기간행물),한국 ‘여성학’의 위치성: 미완의 제도화와 기회구조의 변화,이나영,한국여성학,2011,27,4,,37-81,한국여성학회,,ART001620312,,,,ART002905339,,,,,,기존,한국 ‘여성학’의 위치성: 미완의 제도화와 기회구조의 변화
REF064365970,1,학술지(정기간행물),1990년대 포르노그래피 장르화를 둘러싼 페미니스트들의 정동과 그 의미,이소영,현대소설연구,2022,,87,,101-132,한국현대소설학회,,ART002883401,,,,ART002905339,,,,,,기존,1990년대 포르노그래피 장르화를 둘러싼 페미니스트들의 정동과 그 의미
REF064365971,5,학위논문,87년 체제와 적대의 정동,이소영,,2022,,,,,,,,박사,서울대학교,국어국문학과,ART002905339,,,,,,기존,87년 체제와 적대의 정동
REF064365972,3,단행본,"또 하나의 문화-여자로 말하기, 몸으로 글쓰기 9",이소희,,1992,,,,-,도서출판 또 하나의 문화,,,,,,ART002905339,,,,,,기존,"또 하나의 문화-여자로 말하기, 몸으로 글쓰기 9"
REF064365973,5,학위논문,"여성주의 관점에서의 법과 문학-박완서, 양귀자, 김인숙, 김향숙 소설을 중심으로-",이한나,,2022,,,,,,,,박사,동국대학교,국어국문학과,ART002905339,,,,,,기존,"여성주의 관점에서의 법과 문학-박완서, 양귀자, 김인숙, 김향숙 소설을 중심으로-"
REF064365974,1,학술지(정기간행물),어느 페미니스트 범죄 서사의 딜레마—양귀자의 <나는 소망한다 내게 금지된 것을> 소고,이혜령,대중서사연구,2019,25,4,,223-261,대중서사학회,http://dx.doi.org/10.18856/jpn.2019.25.4.008,ART002525358,,,,ART002905339,,,,,,기존,어느 페미니스트 범죄 서사의 딜레마—양귀자의 <나는 소망한다 내게 금지된 것을> 소고
REF064365975,1,학술지(정기간행물),국가 폭력의 기억과 글쓰기 양귀자 문학 연구,임희현,민족문학사연구,2017,,65,,93-115,민족문학사연구소,,ART002309978,,,,ART002905339,,,,,,기존,국가 폭력의 기억과 글쓰기 양귀자 문학 연구
REF064365976,1,학술지(정기간행물),"90년대 여성소설의 특성연구-양귀자, 공지영을 중심으로",정영자,비평문학,2001,15,,,-,한국비평문학회,,,,,,ART002905339,,,,,,기존,"90년대 여성소설의 특성연구-양귀자, 공지영을 중심으로"
REF064365977,1,학술지(정기간행물),독자발언 양귀자 <여성소설>의 반여성성,정은주,길,1992,,,,-,,,,,,,ART002905339,,,,,,기존,독자발언 양귀자 <여성소설>의 반여성성
REF064365978,1,학술지(정기간행물),"1990년대 페미니즘의 대중화, 그 직전의 풍경",허주영,민족문학사연구,2022,,78,,171-205,민족문학사연구소,,ART002839003,,,,ART002905339,,,,,,기존,"1990년대 페미니즘의 대중화, 그 직전의 풍경"
REF064365979,3,단행본,폭력,로제 다둔,,2006,,,,-,동문선,,,,,,ART002905339,,,,,,기존,폭력
REF064365980,1,학술지(정기간행물),유목적 정치 기획으로서의 성차,로지 브라이도티,여/성이론,2001,,5,,-,도서출판여이연,,,,,,ART002905339,,,,,,기존,유목적 정치 기획으로서의 성차
REF064365981,3,단행본,정동정치,브라이언 마수미,,2018,,,,-,갈무리,,,,,,ART002905339,,,,,,기존,정동정치
REF064365982,3,단행본,"모든 것은 영원했다, 사라지기 전까지는：소비에트의 마지막 세대",알렉세이 유르착,,2019,,,,-,문학과지성사,,,,,,ART002905339,,,,,,기존,"모든 것은 영원했다, 사라지기 전까지는：소비에트의 마지막 세대"
REF064365983,3,단행본,고통받는 몸,일레인 스캐리,,2018,,,,-,오월의봄,,,,,,ART002905339,,,,,,기존,고통받는 몸
REF064365984,3,단행본,젠더 트러블,주디스 버틀러,,2008,,,,-,문학동네,,,,,,ART002905339,,,,,,기존,젠더 트러블
REF064365985,3,단행본,젠더 허물기,주디스 버틀러,,2015,,,,-,문학과지성사,,,,,,ART002905339,,,,,,기존,젠더 허물기
REF064365986,3,단행본,제4물결 페미니즘 : 정동적 시간성,프루던스 체임벌린,,2021,,,,-,에디투스,,,,,,ART002905339,,,,,,기존,제4물결 페미니즘 : 정동적 시간성
REF064365987,3,단행본,Feminism Meets Queer Theory,Rosi Braidotti,,1997,,,,-,Indiana University Press,,,,,,ART002905339,,,,,,기존,Feminism Meets Queer Theory
REF061449441,1,학술지(정기간행물),땅울림,김석,실천문학,1988,,여름,,-,실천문학사,,,,,,ART002820581,,,,,,기존,땅울림
REF061449442,1,학술지(정기간행물),목격자,김영현,문학과사회,1989,,겨울,,-,문학과지성사,,,,,,ART002820581,,,,,,기존,목격자
REF061449443,1,학술지(정기간행물),성장,김한수,창작과비평,1988,,,,-,창비,,,,,,ART002820581,,,,,,기존,성장
REF061449444,1,학술지(정기간행물),복원되지 못한 것들을 위하여,박완서,창작과비평,1989,,여름,,-,창비,,,,,,ART002820581,,,,,,기존,복원되지 못한 것들을 위하여
REF061449445,1,학술지(정기간행물),얼굴,이순원,문학과사회,1990,,가을,,-,문학과지성사,,,,,,ART002820581,,,,,,기존,얼굴
REF061449446,1,학술지(정기간행물),빨치산의 딸 1,정지아,실천문학,1989,,봄,,-,실천문학사,,,,,,ART002820581,,,,,,기존,빨치산의 딸 1
REF061449447,3,단행본,비평의 잉겅불,고명철,,2002,,,,-,새미,,,,,,ART002820581,,,,,,기존,비평의 잉겅불
REF061449448,1,학술지(정기간행물),김석희 소설 「땅울림」에 나타난 독립적 자치주의,김동윤,영주어문,2012,24,,,65-89,영주어문학회,,ART001686106,,,,ART002820581,,,,,,기존,김석희 소설 「땅울림」에 나타난 독립적 자치주의
REF061449449,1,학술지(정기간행물),월북문인 해금의 이면—‘불화’의 소멸 그 이후,김미지,구보학보,2018,,20,,87-114,구보학회,http://dx.doi.org/10.35153/gubokr.2018..20.002,ART002425535,,,,ART002820581,,,,,,기존,월북문인 해금의 이면—‘불화’의 소멸 그 이후
REF061449450,1,학술지(정기간행물),1960-70년대 계간지의 형성과정과 특성 연구,김성환,한국현대문학연구,2010,,30,,405-441,한국현대문학회,http://dx.doi.org/10.22871/mklite.2010..30.013,ART001443857,,,,ART002820581,,,,,,기존,1960-70년대 계간지의 형성과정과 특성 연구
REF061449451,3,단행본,분단문학비평,김승환,,1987,,,,-,청하,,,,,,ART002820581,,,,,,기존,분단문학비평
REF061449452,1,학술지(정기간행물),6·25와 우리 소설의 내적 형식,김윤식,현대문학,1985,,,,-,한국문학사,,,,,,ART002820581,,,,,,기존,6·25와 우리 소설의 내적 형식
REF061449453,1,학술지(정기간행물),문학사적 개입과 논리적 개입,김윤식,문학과 사회,1991,,겨울,,-,문학과지성사,,,,,,ART002820581,,,,,,기존,문학사적 개입과 논리적 개입
REF061449454,3,단행본,운명과 형식,김윤식,,1992,,,,-,솔,,,,,,ART002820581,,,,,,기존,운명과 형식
REF061449455,5,학위논문,한국 분단소설 연구,김은아,,2013,,,,,,,,박사,홍익대학교 대학원,국어국문학과 현대문학전공,ART002820581,,,,,,기존,한국 분단소설 연구
REF061449456,1,학술지(정기간행물),반공문학의 양상,김태현,실천문학,1988,,봄,,-,실천문학사,,,,,,ART002820581,,,,,,기존,반공문학의 양상
REF061449457,5,학위논문,한국 전쟁과 주체성의 서사 연구,권명아,,2002,,,,,,,,박사,연세대학교 대학원,국어국문학,ART002820581,,,,,,기존,한국 전쟁과 주체성의 서사 연구
REF061449458,1,학술지(정기간행물),"80년대를 건너가는 방식과 문학 체제 재편–『창작과비평』, 『문학과사회』의 복·창간 전후를 중심으로",노태훈,한국현대문학연구,2020,,61,,283-314,한국현대문학회,http://dx.doi.org/10.22871/mklite.2020..61.008,ART002625502,,,,ART002820581,,,,,,기존,"80년대를 건너가는 방식과 문학 체제 재편–『창작과비평』, 『문학과사회』의 복·창간 전후를 중심으로"
REF061449459,1,학술지(정기간행물),분단체제의 인식을 위하여,백낙청,창작과비평,1992,,겨울,,-,창비,,,,,,ART002820581,,,,,,기존,분단체제의 인식을 위하여
REF061449460,1,학술지(정기간행물),빨치산의 딸에서 작가가 되기까지—정지아의 「빨치산의 딸 」에 대한 단상,서경석,실천문학,1991,,봄,,-,실천문학사,,,,,,ART002820581,,,,,,기존,빨치산의 딸에서 작가가 되기까지—정지아의 「빨치산의 딸 」에 대한 단상
REF061449461,1,학술지(정기간행물),이행기 정의의 본질과 형태에 관한 연구: 공감적 정의 원리를 중심으로,이영재,민주주의와 인권,2012,12,1,,121-151,5.18연구소,,ART001653148,,,,ART002820581,,,,,,기존,이행기 정의의 본질과 형태에 관한 연구: 공감적 정의 원리를 중심으로
REF061449462,1,학술지(정기간행물),다층적 이행기 정의의 포괄적 청산과 화해 실험 - 진실화해위원회의 진실·화해 모델을 중심으로,이영재,한국학,2015,38,4,,121-152,한국학중앙연구원,http://dx.doi.org/10.25024/ksq.38.4.201512.121,ART002054593,,,,ART002820581,,,,,,기존,다층적 이행기 정의의 포괄적 청산과 화해 실험 - 진실화해위원회의 진실·화해 모델을 중심으로
REF061449463,1,학술지(정기간행물),과거청산과 인권,이재승,민주법학,2003,24,,,1-42,민주주의법학연구회,,ART000868483,,,,ART002820581,,,,,,기존,과거청산과 인권
REF061449464,1,학술지(정기간행물),‘해금’ 전후 금서의 사회사,정종현,구보학보,2018,,20,,9-85,구보학회,http://dx.doi.org/10.35153/gubokr.2018..20.001,ART002425477,,,,ART002820581,,,,,,기존,‘해금’ 전후 금서의 사회사
REF061449465,1,학술지(정기간행물),과거청산에서의 기억 전쟁과 이행기 정의의 난점들- 광주민주화운동 관련 보상과 피해자의 트라우마를 중심으로,최정기,지역사회연구,2006,14,2,,3월 22일,한국지역사회학회,,ART001213826,,,,ART002820581,,,,,,기존,과거청산에서의 기억 전쟁과 이행기 정의의 난점들- 광주민주화운동 관련 보상과 피해자의 트라우마를 중심으로
REF061449466,1,학술지(정기간행물),한ㆍ일과거사 청산과 이행기 정의(transitional justice) 개념의 적용,최철영,성균관법학,2011,23,2,,237-261,법학연구원,http://dx.doi.org/10.17008/skklr.2011.23.2.010,ART001581112,,,,ART002820581,,,,,,기존,한ㆍ일과거사 청산과 이행기 정의(transitional justice) 개념의 적용
REF061449467,5,학위논문,이인성 소설 연구,한정현,,2017,,,,,,,,석사,동국대학교,,ART002820581,,,,,,기존,이인성 소설 연구
REF061449468,1,학술지(정기간행물),6월 항쟁과 문학장의 민주화: 해금 전후(사)의 역사 인식과 항쟁 이후의 문학(론),허민,기억과 전망,2019,,41,,228-273,한국민주주의연구소,,ART002531679,,,,ART002820581,,,,,,기존,6월 항쟁과 문학장의 민주화: 해금 전후(사)의 역사 인식과 항쟁 이후의 문학(론)
REF061449469,3,단행본,노을,홍정선,,1997,,,,-,문학과지성사,,,,,,ART002820581,,,,,,기존,노을
REF061449470,1,학술지(정기간행물),빨치산 기록물과 그 소설화,황광수,창작과비평,1988,,,,-,창비,,,,,,ART002820581,,,,,,기존,빨치산 기록물과 그 소설화
REF061449471,3,단행본,전쟁과 희생: 한국의 전사자 숭배,ㅡ강인철,,2019,,,,-,역사비평사,,,,,,ART002820581,,,,,,기존,전쟁과 희생: 한국의 전사자 숭배
REF061449472,3,단행본,이것은 기억과의 전쟁이다,김동춘,,2013,,,,-,사계절출판사,,,,,,ART002820581,,,,,,기존,이것은 기억과의 전쟁이다
REF061449473,3,단행본,‘빨갱이’의 탄생,김득중,,2009,,,,-,선인,,,,,,ART002820581,,,,,,기존,‘빨갱이’의 탄생
REF061449474,3,단행본,비혁명의 시대 : 1991년 5월 이후 사회운동과 정치철학,김정한,,2020,,,,-,빨간소금,,,,,,ART002820581,,,,,,기존,비혁명의 시대 : 1991년 5월 이후 사회운동과 정치철학
REF061449475,3,단행본,또 하나의 냉전,권헌익,,2013,,,,-,민음사,,,,,,ART002820581,,,,,,기존,또 하나의 냉전
REF061449476,3,단행본,"문학의 혁명, 혁명의 문학",배하은,,2021,,,,-,소명출판,,,,,,ART002820581,,,,,,기존,"문학의 혁명, 혁명의 문학"
REF061449477,3,단행본,홀로코스트 유럽유대인의 파괴 2,라울 힐베르크,,2009,,,,-,개마고원,,,,,,ART002820581,,,,,,기존,홀로코스트 유럽유대인의 파괴 2
REF061449478,3,단행본,동아시아의 민주화와 과거청산,이내영,,2004,,,,-,아연출판부,,,,,,ART002820581,,,,,,기존,동아시아의 민주화와 과거청산
REF061449479,3,단행본,희생자의식 민족주의 : 고통을 경쟁하는 지구적 기억 전쟁,임지현,,2021,,,,-,휴머니스트,,,,,,ART002820581,,,,,,기존,희생자의식 민족주의 : 고통을 경쟁하는 지구적 기억 전쟁
REF061449480,3,단행본,반딧불의 잔존,조르주 디디—위베르만,,2013,,,,-,도서출판 길,,,,,,ART002820581,,,,,,기존,반딧불의 잔존
REF061449481,3,단행본,은닉대본,제임스 C.스콧,,2020,,,,-,후마니타스,,,,,,ART002820581,,,,,,기존,은닉대본
REF061449482,3,단행본,현대성과 홀로코스트,지그문트 바우만,,2013,,,,-,새물결,,,,,,ART002820581,,,,,,기존,현대성과 홀로코스트
REF061449483,3,단행본,가면권력,한성훈,,2014,,,,-,후마니타스,,,,,,ART002820581,,,,,,기존,가면권력
REF061449486,3,단행본,김원일 깊이 읽기,김원일,,2002,,,,-,문학과지성사,,,,,,ART002820581,,,,,,기존,김원일 깊이 읽기
REF061449487,3,단행본,한국문학,박완서,,1985,,,,-,한국문학사,,,,,,ART002820581,,,,,,기존,한국문학
REF061449488,3,단행본,문인사기획전4—지금 여기 박완서,박완서,,2019,,,,-,성북문화재단,,,,,,ART002820581,,,,,,기존,문인사기획전4—지금 여기 박완서
REF061671497,3,단행본,발톱 빠진 독수리들,강진기,,1988,,,,-,동광출판사,,,,,,ART002855149,,,,,,기존,발톱 빠진 독수리들
REF061671498,3,단행본,임진강 흘러 하나 되리,김규동,,1988,,,,-,동광출판사,,,,,,ART002855149,,,,,,기존,임진강 흘러 하나 되리
REF061671499,3,단행본,영부인 마님 정말 너무해요,김성동,,1988,,,,-,동광출판사,,,,,,ART002855149,,,,,,기존,영부인 마님 정말 너무해요
REF061671500,3,단행본,각하 아저씨 정신 차리세요,박완서,,1988,,,,-,동광출판사,,,,,,ART002855149,,,,,,기존,각하 아저씨 정신 차리세요
REF061671501,3,단행본,대통령 아저씨 그게 아니어요,송영,,1988,,,,-,동광출판사,,,,,,ART002855149,,,,,,기존,대통령 아저씨 그게 아니어요
REF061671502,3,단행본,큰 도둑놈 작은 도둑님,유순하,,1992,,,,-,아모아,,,,,,ART002855149,,,,,,기존,큰 도둑놈 작은 도둑님
REF061671504,1,학술지(정기간행물),엽편(葉篇)소설의 전통과 새로운 가능성,김경수,작가세계,1996,,봄,,-,,,,,,,ART002855149,,,,,,기존,엽편(葉篇)소설의 전통과 새로운 가능성
REF061671505,1,학술지(정기간행물),전쟁기 경북대구 지역 간행 콩소설 －한국전쟁기 정훈문학 연구 3－,박태일,현대문학의 연구,2012,,48,,215-251,한국문학연구학회,http://dx.doi.org/10.35419/kmlit.2012..48.006,ART001707856,,,,ART002855149,,,,,,기존,전쟁기 경북대구 지역 간행 콩소설 －한국전쟁기 정훈문학 연구 3－
REF061671506,1,학술지(정기간행물),"21세기의 문학장르, 콩트",박찬,한국논단,1990,16,,,-,,,,,,,ART002855149,,,,,,기존,"21세기의 문학장르, 콩트"
REF061671507,1,학술지(정기간행물),이문구 콩트의 창작전략 연구,안용주,한국문예비평연구,2020,,68,,295-318,한국현대문예비평학회,http://dx.doi.org/10.35832/kmlc..68.202012.295,ART002665723,,,,ART002855149,,,,,,기존,이문구 콩트의 창작전략 연구
REF061671508,1,학술지(정기간행물),현대 풍자소설의 계보,이도연,한국문학이론과 비평,2013,17,4,,271-291,한국문학이론과비평학회,,ART001838467,,,,ART002855149,,,,,,기존,현대 풍자소설의 계보
REF061671509,1,학술지(정기간행물),‘우화시대’에 반영된 이청준의 형식적 실험 -1980년대 이청준의 꽁트집을 중심으로-,주효주,우리말글,2016,68,,,465-489,우리말글학회,http://dx.doi.org/10.18628/urimal.68..201603.465,ART002094338,,,,ART002855149,,,,,,기존,‘우화시대’에 반영된 이청준의 형식적 실험 -1980년대 이청준의 꽁트집을 중심으로-
REF061671510,1,학술지(정기간행물),1920년대 후반 장편소설(掌篇小設)의 출현과 새로운 형식 실험,홍성식,한국문예비평연구,2020,,65,,177-205,한국현대문예비평학회,http://dx.doi.org/10.35832/kmlc..65.202003.177,ART002570770,,,,ART002855149,,,,,,기존,1920년대 후반 장편소설(掌篇小設)의 출현과 새로운 형식 실험
REF061671511,3,단행본,이문구 꽁트집 : 몸으로 살러온 사내,이문구,,1987,,,,-,산하,,,,,,ART002855149,,,,,,기존,이문구 꽁트집 : 몸으로 살러온 사내
REF061671512,3,단행본,문학비평용어사전,이상섭,,1987,,,,-,민음사,,,,,,ART002855149,,,,,,기존,문학비평용어사전
REF061671513,1,학술지(정기간행물),짧지만 경쾌한 재미 선사하는 콩트집,이성수,출판저널,1992,109,,,-,대한출판문화협회,,,,,,ART002855149,,,,,,기존,짧지만 경쾌한 재미 선사하는 콩트집
REF061671514,3,단행본,諷刺(Satire),Arthur Pollard,,1986,,,,-,서울대출판부,,,,,,ART002855149,,,,,,기존,諷刺(Satire)
REF061741016,3,단행본,박완서 문학앨범,박완서,,1992,,,,-,웅진출판사,,,,,,ART002894618,,,,,,기존,박완서 문학앨범
REF061741017,3,단행본,나의 가장 나종 지니인 것,박완서,,2013,,,,-,문학동네,,,,,,ART002894618,,,,,,기존,나의 가장 나종 지니인 것
REF061741018,3,단행본,그 남자네 집,박완서,,2012,,,,-,세계사,,,,,,ART002894618,,,,,,기존,그 남자네 집
REF061741019,3,단행본,나목,박완서,,2012,,,,-,세계사,,,,,,ART002894618,,,,,,기존,나목
REF061741020,3,단행본,도시의 흉년,박완서,,2012,,,,-,세계사,,,,,,ART002894618,,,,,,기존,도시의 흉년
REF061741021,3,단행본,목마른 계절,박완서,,2012,,,,-,세계사,,,,,,ART002894618,,,,,,기존,목마른 계절
REF061741022,3,단행본,모든 것에 따뜻함이 숨어 있다,박완서,,2011,,,,-,웅진,,,,,,ART002894618,,,,,,기존,모든 것에 따뜻함이 숨어 있다
REF061741023,5,학위논문,조선 후기 한성부 상류주택 안채의 건축 특성에 관한 연구,강인선,,2012,,,,,,,,석사,원광대학교 대학원,건축공학과,ART002894618,,,,,,기존,조선 후기 한성부 상류주택 안채의 건축 특성에 관한 연구
REF061741024,1,학술지(정기간행물),박완서의 소설에 나타난 도시의 양상(3),강인숙,통일인문학,1984,16,,,51-75,건국대학교 인문학연구원,,,,,,ART002894618,,,,,,기존,박완서의 소설에 나타난 도시의 양상(3)
REF061741025,5,학위논문,박완서 소설의 젠더지리학적 고찰,권영빈,,2020,,,,,,,,박사,동아대학교,,ART002894618,,,,,,기존,박완서 소설의 젠더지리학적 고찰
REF061741026,1,학술지(정기간행물),박완서 『도시의 흉년』에 나타난 ‘우리집’의 공간성과 주체 모색의 정치성,김근호,현대소설연구,2020,,80,,5-34,한국현대소설학회,,ART002669371,,,,ART002894618,,,,,,기존,박완서 『도시의 흉년』에 나타난 ‘우리집’의 공간성과 주체 모색의 정치성
REF061741027,5,학위논문,전통한옥의 현대적 사용에 따른 변형 실태와 보전 방안에 관한 연구 : 서울시 전통한옥의 내부공간을 중심으로,김남혜,,2001,,,,,,,,석사,연세대학교 대학원,건축공학,ART002894618,,,,,,기존,전통한옥의 현대적 사용에 따른 변형 실태와 보전 방안에 관한 연구 : 서울시 전통한옥의 내부공간을 중심으로
REF061741028,1,학술지(정기간행물),『도시의 흉년』에 나타난 여성상과 중산층의 형성,김문정,한국문학연구,2015,,49,,190-218,한국문학연구소,http://dx.doi.org/10.20881/skl.2015..49.007,ART002058873,,,,ART002894618,,,,,,기존,『도시의 흉년』에 나타난 여성상과 중산층의 형성
REF061741029,1,학술지(정기간행물),박완서 소설에 나타난 가부장제 이데올로기 비판 양상 —<도시의 흉년>을 중심으로,김은경,국어국문학,2010,,155,,249-274,국어국문학회,http://dx.doi.org/10.17291/kolali.2010..155.010,ART001476171,,,,ART002894618,,,,,,기존,박완서 소설에 나타난 가부장제 이데올로기 비판 양상  —<도시의 흉년>을 중심으로
REF061741030,1,학술지(정기간행물),"비밀과 거짓말, 폭로와 발설의 쾌락 -국가 근대화기 여성대중소설의 선정성 기획을 중심으로-",김은하,여성문학연구,2011,,26,,299-330,한국여성문학학회,,ART001620959,,,,ART002894618,,,,,,기존,"비밀과 거짓말, 폭로와 발설의 쾌락  -국가 근대화기 여성대중소설의 선정성 기획을 중심으로-"
REF061741031,1,학술지(정기간행물),젠더화된 전쟁과 여성의 흔적 찾기 - 점령지의 성적 경제와 여성 생존자의 기억 서사,김은하,여성문학연구,2018,,43,,313-341,한국여성문학학회,http://dx.doi.org/10.15686/fkl.2018..43.313,ART002346653,,,,ART002894618,,,,,,기존,젠더화된 전쟁과 여성의 흔적 찾기 - 점령지의 성적 경제와 여성 생존자의 기억 서사
REF061741032,1,학술지(정기간행물),허물어진 ‘문 안’ - 박완서의 『나목』을 통해 본 한국전쟁과 서울의 공간적 재편,나보령,인문과학연구논총,2018,39,4,,85-113,인문과학연구소,http://dx.doi.org/10.22947/ihmju.2018.39.4.003,ART002408005,,,,ART002894618,,,,,,기존,허물어진 ‘문 안’ - 박완서의 『나목』을 통해 본 한국전쟁과 서울의 공간적 재편
REF061741033,3,단행본,"공간, 장소, 젠더",도린 매시,,2015,,,,56-,서울대학교출판부,,,,,,ART002894618,,,,,,기존,"장소, 공간, 젠더"
REF061741034,1,학술지(정기간행물),‘문밖의식’으로 바라본 도시화 -박완서 문학과 서울-,송은영,여성문학연구,2011,,25,,111-138,한국여성문학학회,,ART001566240,,,,ART002894618,,,,,,기존,‘문밖의식’으로 바라본 도시화  -박완서 문학과 서울-
REF061741035,5,학위논문,박완서 소설에 나타난 ‘먹는 인간’의 의미,신샛별,,2015,,,,,,,,석사,동국대학교,,ART002894618,,,,,,기존,박완서 소설에 나타난 ‘먹는 인간’의 의미
REF061741036,1,학술지(정기간행물),박완서 소설에 나타나는 동대문시장의 젠더정치학과 전후 중산층 가정의 균열,신수정,한국문예비평연구,2016,,51,,269-300,한국현대문예비평학회,http://dx.doi.org/10.35832/kmlc..51.201609.269,ART002154559,,,,ART002894618,,,,,,기존,박완서 소설에 나타나는 동대문시장의 젠더정치학과 전후 중산층 가정의 균열
REF061741037,1,학술지(정기간행물),‘꼽추춤’의 미학 -박완서 소설의 불구적 남녀관계를 중심으로,신정숙,춘원연구학보,2018,,12,,229-258,춘원연구학회,http://dx.doi.org/10.31809/crj.2018.06.12.229,ART002357571,,,,ART002894618,,,,,,기존,‘꼽추춤’의 미학 -박완서 소설의 불구적 남녀관계를 중심으로
REF061741038,1,학술지(정기간행물),여성 경제 주체의 욕망과 여성 가장 되기의 (불)가능성－『도시의 흉년』을 중심으로－,오자은,사이間SAI,2021,,31,,275-306,국제한국문학문화학회,http://dx.doi.org/10.30760/inakos.2021..31.010,ART002786797,,,,ART002894618,,,,,,기존,여성 경제 주체의 욕망과 여성 가장 되기의 (불)가능성－『도시의 흉년』을 중심으로－
REF061741039,3,단행본,공간과 장소,이 푸 투안,,1999,,,,54-,태림문화사,,,,,,ART002894618,,,,,,기존,공간과 장소
REF061741040,1,학술지(정기간행물),박완서 소설의 오빠 표상 연구,이경재,우리문학연구,2011,,32,,363-392,우리문학회,,ART001534045,,,,ART002894618,,,,,,기존,박완서 소설의 오빠 표상 연구
REF061741041,1,학술지(정기간행물),박완서 소설에 나타난 애도와 죄의식에 관한 연구,이수형,여성문학연구,2011,,25,,83-110,한국여성문학학회,,ART001566241,,,,ART002894618,,,,,,기존,박완서 소설에 나타난 애도와 죄의식에 관한 연구
REF061741042,1,학술지(정기간행물),박완서 소설에 나타난 전쟁체험과 글쓰기에 대한 고찰,이은하,한국문예비평연구,2005,,18,,225-258,한국현대문예비평학회,,ART000980739,,,,ART002894618,,,,,,기존,박완서 소설에 나타난 전쟁체험과 글쓰기에 대한 고찰
REF061741043,5,학위논문,"한국 대체역사소설의 서사 양상 연구 : 복거일의 『비명을 찾아서 : 경성, 쇼우와 62년』을 중심으로",이지용,,2010,,,,,,,,석사,단국대학교 대학원,문예이론,ART002894618,,,,,,기존,"한국 대체역사소설의 서사 양상 연구 : 복거일의 『비명을 찾아서 : 경성, 쇼우와 62년』을 중심으로"
